[INFO] | 2024-11-10 07:38:17 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Analysis started at: 2024-11-10 07:38:17 AM
[INFO] | 2024-11-10 07:38:20 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Version constraints: ['0.4.25']
[INFO] | 2024-11-10 07:38:20 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | solc version: v0.4.25
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Callgraph generation started!
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Callgraph generation finished!
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Interprocedural CFG generation started!
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Interprocedural CFG generation finished!
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Storage dependency graph generation started!
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Storage dependency graph generation finished!
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Value Range Analysis started
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for slitherConstructorConstantVariables
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for slitherConstructorConstantVariables
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function slitherConstructorConstantVariables
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for slitherConstructorConstantVariables
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for slitherConstructorConstantVariables
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function slitherConstructorConstantVariables
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for slitherConstructorConstantVariables
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for slitherConstructorConstantVariables
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function slitherConstructorConstantVariables
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function balanceOf
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function transfer
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for emitEvent
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for emitEvent
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function emitEvent
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for emitEvent
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for emitEvent
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function emitEvent
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function onlyOwner
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for purchase
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for purchase
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function purchase
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for draw
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for draw
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function draw
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for ticketsOf
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for ticketsOf
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function ticketsOf
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for referrerOf
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for referrerOf
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function referrerOf
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function onlyOwner
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for restricted
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for restricted
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function restricted
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Range graph generated
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Processed function constructor
[INFO] | 2024-11-10 07:38:22 AM | analyzer.0x150dbfc384ba5c13c304efd2efee73cc57cc2c16 | Generating return summary for constructor
